,spk,txt,emo,emo_address,wav_address
12,bea,0068,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_57-84_0068.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_57-84_0068.wav
13,bea,0197,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_197-224_0197.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_197-224_0197.wav
14,bea,0279,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_253-280_0279.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_253-280_0279.wav
15,bea,0334,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_309-336_0334.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_309-336_0334.wav
16,bea,0016,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_1-28_0016.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_1-28_0016.wav
17,bea,0100,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_85-112_0100.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_85-112_0100.wav
18,bea,0299,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_281-308_0299.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_281-308_0299.wav
19,bea,0064,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_57-84_0064.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_57-84_0064.wav
20,bea,0098,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_85-112_0098.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_85-112_0098.wav
21,bea,0104,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_85-112_0104.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_85-112_0104.wav
22,bea,0483,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_477-504_0483.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_477-504_0483.wav
23,bea,0093,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_85-94_0093.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_85-94_0093.wav
24,bea,0108,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_85-112_0108.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_85-112_0108.wav
25,bea,0301,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_281-308_0301.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_281-308_0301.wav
26,bea,0168,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_141_168_0168.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_141_168_0168.wav
27,bea,0190,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_169-196_0190.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_169-196_0190.wav
28,bea,0189,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_169-196_0189.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_169-196_0189.wav
29,bea,0124,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_113-136_0124.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_113-136_0124.wav
30,bea,0316,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_309-336_0316.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_309-336_0316.wav
31,bea,0392,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_365-392_0392.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_365-392_0392.wav
32,bea,0157,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_141-168_0157.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_141-168_0157.wav
33,bea,0410,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_393-420_0410.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_393-420_0410.wav
34,bea,0207,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_197-224_0207.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_197-224_0207.wav
35,bea,0031,neutral,/home/ubuntu/efs/sts/emo_v/bea/Neutral_29-56_0031.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/Neutral_29-56_0031.wav
36,bea,0129,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_113-140_0129.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_113-140_0129.wav
37,bea,0358,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_337-364_0358.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_337-364_0358.wav
38,bea,0079,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_57-84_0079.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_57-84_0079.wav
39,bea,0039,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_29-56_0039.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_29-56_0039.wav
40,bea,0125,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_113-140_0125.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_113-140_0125.wav
41,bea,0040,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_29-56_0040.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_29-56_0040.wav
42,bea,0103,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_95-112_0103.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_95-112_0103.wav
43,bea,0082,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_57-84_0082.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_57-84_0082.wav
44,bea,0233,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_225-252_0233.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_225-252_0233.wav
45,bea,0297,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_281-308_0297.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_281-308_0297.wav
46,bea,0143,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_169-196_0143.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_169-196_0143.wav
47,bea,0257,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_253-280_0257.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_253-280_0257.wav
48,bea,0115,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_113-136_0115.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_113-136_0115.wav
49,bea,0181,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_169-196_0181.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_169-196_0181.wav
50,bea,0159,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_141_168_0159.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_141_168_0159.wav
51,bea,0358,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_337-364_0358.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_337-364_0358.wav
52,bea,0399,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_393-420_0399.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_393-420_0399.wav
53,bea,0295,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_281-308_0295.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_281-308_0295.wav
54,bea,0383,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_365-392_0383.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_365-392_0383.wav
55,bea,0108,neutral,/home/ubuntu/efs/sts/emo_v/bea/Neutral_85-112_0108.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/Neutral_85-112_0108.wav
56,bea,0197,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_197-224_0197.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_197-224_0197.wav
57,bea,0240,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_225-252_0240.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_225-252_0240.wav
58,bea,0148,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_141-168_0148.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_141-168_0148.wav
59,bea,0251,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_225-252_0251.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_225-252_0251.wav
60,bea,0190,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_169-196_0190.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_169-196_0190.wav
61,bea,0401,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_393-420_0401.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_393-420_0401.wav
62,bea,0077,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_57-84_0077.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_57-84_0077.wav
63,bea,0349,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_337-364_0349.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_337-364_0349.wav
64,bea,0025,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_1-28_0025.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_1-28_0025.wav
65,bea,0116,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_113-140_0116.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_113-140_0116.wav
66,bea,0031,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_29-56_0031.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_29-56_0031.wav
67,bea,0291,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_281-308_0291.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_281-308_0291.wav
68,bea,0073,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_57-84_0073.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_57-84_0073.wav
69,bea,0288,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_281-308_0288.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_281-308_0288.wav
70,bea,0492,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_477-504_0492.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_477-504_0492.wav
71,bea,0133,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_113-136_0133.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_113-136_0133.wav
72,bea,0325,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_309-336_0325.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_309-336_0325.wav
73,bea,0007,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_1-28_0007.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_1-28_0007.wav
74,bea,0090,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_85-112_0090.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_85-112_0090.wav
75,bea,0089,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_85-112_0089.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_85-112_0089.wav
76,bea,0106,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_85-112_0106.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_85-112_0106.wav
77,bea,0166,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_141-168_0166.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_141-168_0166.wav
78,bea,0138,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_113-140_0138.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_113-140_0138.wav
79,bea,0040,neutral,/home/ubuntu/efs/sts/emo_v/bea/Neutral_29-56_0040.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/Neutral_29-56_0040.wav
80,bea,0216,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_197-224_0216.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_197-224_0216.wav
81,bea,0329,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_309-336_0329.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_309-336_0329.wav
82,bea,0172,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_169-196_0172.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_169-196_0172.wav
83,bea,0048,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_29-56_0048.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_29-56_0048.wav
84,bea,0233,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_225-252_0233.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_225-252_0233.wav
85,bea,0059,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_57-84_0059.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_57-84_0059.wav
86,bea,0134,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_113-140_0134.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_113-140_0134.wav
87,bea,0112,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_95-112_0112.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_95-112_0112.wav
88,bea,0023,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_16-28_0023.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_16-28_0023.wav
89,bea,0365,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_365-392_0365.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_365-392_0365.wav
90,bea,0152,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_169-196_0152.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_169-196_0152.wav
91,bea,0266,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_253-280_0266.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_253-280_0266.wav
92,bea,0350,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_337-364_0350.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_337-364_0350.wav
93,bea,0273,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_253-280_0273.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_253-280_0273.wav
94,bea,0172,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_169-196_0172.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_169-196_0172.wav
95,bea,0064,neutral,/home/ubuntu/efs/sts/emo_v/bea/Neutral_57-84_0064.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/Neutral_57-84_0064.wav
96,bea,0207,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_197-224_0207.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_197-224_0207.wav
97,bea,0016,neutral,/home/ubuntu/efs/sts/emo_v/bea/Neutral_1-28_0016.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/Neutral_1-28_0016.wav
98,bea,0471,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_449-476_0471.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_449-476_0471.wav
99,bea,0100,neutral,/home/ubuntu/efs/sts/emo_v/bea/Neutral_85-112_0100.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/Neutral_85-112_0100.wav
100,bea,0157,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_141-168_0157.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_141-168_0157.wav
101,bea,0242,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_225-252_0242.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_225-252_0242.wav
102,bea,0148,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_141-168_0148.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_141-168_0148.wav
103,bea,0189,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_169-196_0189.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_169-196_0189.wav
104,bea,0239,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_225-252_0239.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_225-252_0239.wav
105,bea,0316,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_309-336_0316.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_309-336_0316.wav
106,bea,0098,neutral,/home/ubuntu/efs/sts/emo_v/bea/Neutral_85-112_0098.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/Neutral_85-112_0098.wav
107,bea,0341,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_337-364_0341.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_337-364_0341.wav
108,bea,0062,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_57-84_0062.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_57-84_0062.wav
109,bea,0257,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_253-280_0257.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_253-280_0257.wav
110,bea,0332,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_309-336_0332.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_309-336_0332.wav
111,bea,0176,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_169-196_0176.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_169-196_0176.wav
112,bea,0280,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_253-280_0280.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_253-280_0280.wav
113,bea,0021,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_1-28_0021.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_1-28_0021.wav
114,bea,0443,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_421-448_0443.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_421-448_0443.wav
115,bea,0108,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_85-112_0108.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_85-112_0108.wav
116,bea,0204,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_196-224_0204.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_196-224_0204.wav
117,bea,0116,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_113-140_0116.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_113-140_0116.wav
118,bea,0055,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_29-56_0055.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_29-56_0055.wav
119,bea,0246,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_225-252_0246.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_225-252_0246.wav
120,bea,0475,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_449-476_0475.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_449-476_0475.wav
121,bea,0223,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_197-224_0223.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_197-224_0223.wav
122,bea,0025,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_1-28_0025.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_1-28_0025.wav
123,bea,0125,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_113-140_0125.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_113-140_0125.wav
124,bea,0073,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_57-84_0073.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_57-84_0073.wav
125,bea,0325,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_309-336_0325.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_309-336_0325.wav
126,bea,0190,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_169-196_0190.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_169-196_0190.wav
127,bea,0314,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_309-336_0314.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_309-336_0314.wav
128,bea,0262,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_253-280_0262.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_253-280_0262.wav
129,bea,0096,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_85-112_0096.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_85-112_0096.wav
130,bea,0082,neutral,/home/ubuntu/efs/sts/emo_v/bea/Neutral_57-84_0082.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/Neutral_57-84_0082.wav
131,bea,0044,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_29-56_0044.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_29-56_0044.wav
132,bea,0003,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_1-28_0003.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_1-28_0003.wav
133,bea,0425,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_421-448_0425.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_421-448_0425.wav
134,bea,0282,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_281-308_0282.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_281-308_0282.wav
135,bea,0089,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_85-112_0089.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_85-112_0089.wav
136,bea,0037,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_29-56_0037.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_29-56_0037.wav
137,bea,0085,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_85-112_0085.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_85-112_0085.wav
138,bea,0418,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_393-420_0418.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_393-420_0418.wav
139,bea,0166,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_141-168_0166.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_141-168_0166.wav
140,bea,0228,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_225-252_0228.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_225-252_0228.wav
141,bea,0457,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_449-476_0457.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_449-476_0457.wav
142,bea,0334,neutral,/home/ubuntu/efs/sts/emo_v/bea/neutral_309-336_0334.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/neutral_309-336_0334.wav
143,bea,0007,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_1-28_0007.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_1-28_0007.wav
144,bea,0205,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_197-224_0205.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_197-224_0205.wav
145,bea,0080,anger,/home/ubuntu/efs/sts/emo_v/bea/anger_57-84_0080.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/anger_57-84_0080.wav
146,bea,0130,amused,/home/ubuntu/efs/sts/emo_v/bea/amused_113-140_0130.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/amused_113-140_0130.wav
147,bea,0216,sleepiness,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_197-224_0216.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/sleepiness_197-224_0216.wav
148,bea,0039,neutral,/home/ubuntu/efs/sts/emo_v/bea/Neutral_29-56_0039.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/Neutral_29-56_0039.wav
149,bea,0040,disgust,/home/ubuntu/efs/sts/emo_v/bea/disgust_29-56_0040.wav.emo.npy,/home/ubuntu/efs/sts/emo_v/bea/disgust_29-56_0040.wav
