,spk,txt,emo,emo_address,wav_address
22,0017,001170,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001170.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001170.wav
23,0017,001332,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001332.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001332.wav
24,0017,001251,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001251.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001251.wav
25,0017,001349,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001349.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001349.wav
26,0017,001187,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001187.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001187.wav
27,0017,001268,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001268.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001268.wav
28,0017,001385,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001385.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001385.wav
29,0017,001367,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001367.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001367.wav
30,0017,001286,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001286.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001286.wav
31,0017,001169,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001169.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001169.wav
32,0017,001088,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001088.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001088.wav
33,0017,001358,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001358.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001358.wav
34,0017,001196,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001196.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001196.wav
35,0017,001277,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001277.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001277.wav
36,0017,001079,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001079.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001079.wav
37,0017,001394,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001394.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001394.wav
38,0017,001376,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001376.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001376.wav
39,0017,001295,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001295.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001295.wav
40,0017,001178,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001178.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001178.wav
41,0017,001097,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001097.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001097.wav
42,0017,001259,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001259.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001259.wav
43,0017,001264,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001264.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001264.wav
44,0017,001345,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001345.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001345.wav
45,0017,001183,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001183.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001183.wav
46,0017,001228,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001228.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001228.wav
47,0017,001066,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001066.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001066.wav
48,0017,001309,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001309.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001309.wav
49,0017,001147,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001147.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001147.wav
50,0017,001381,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001381.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001381.wav
51,0017,001129,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001129.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001129.wav
52,0017,001282,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001282.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001282.wav
53,0017,001363,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001363.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001363.wav
54,0017,001246,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001246.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001246.wav
55,0017,001084,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001084.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001084.wav
56,0017,001327,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001327.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001327.wav
57,0017,001165,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001165.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001165.wav
58,0017,001273,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001273.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001273.wav
59,0017,001354,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001354.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001354.wav
60,0017,001192,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001192.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001192.wav
61,0017,001237,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001237.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001237.wav
62,0017,001075,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001075.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001075.wav
63,0017,001318,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001318.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001318.wav
64,0017,001156,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001156.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001156.wav
65,0017,001390,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001390.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001390.wav
66,0017,001219,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001219.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001219.wav
67,0017,001057,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001057.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001057.wav
68,0017,001138,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001138.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001138.wav
69,0017,001291,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001291.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001291.wav
70,0017,001372,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001372.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001372.wav
71,0017,001255,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001255.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001255.wav
72,0017,001093,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001093.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001093.wav
73,0017,001336,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001336.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001336.wav
74,0017,001174,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001174.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001174.wav
75,0017,001112,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001112.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001112.wav
76,0017,001310,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001310.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001310.wav
77,0017,001389,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001389.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001389.wav
78,0017,001211,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001211.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001211.wav
79,0017,001130,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001130.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001130.wav
80,0017,001202,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001202.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001202.wav
81,0017,001121,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001121.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001121.wav
82,0017,001400,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001400.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001400.wav
83,0017,001398,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001398.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001398.wav
84,0017,001220,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001220.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001220.wav
85,0017,001301,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001301.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001301.wav
86,0017,001299,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001299.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001299.wav
87,0017,001103,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001103.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001103.wav
88,0017,001343,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001343.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001343.wav
89,0017,001181,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001181.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001181.wav
90,0017,001262,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001262.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001262.wav
91,0017,001109,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001109.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001109.wav
92,0017,001064,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001064.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001064.wav
93,0017,001226,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001226.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001226.wav
94,0017,001145,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001145.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001145.wav
95,0017,001307,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001307.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001307.wav
96,0017,001361,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001361.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001361.wav
97,0017,001280,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001280.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001280.wav
98,0017,001208,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001208.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001208.wav
99,0017,001127,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001127.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001127.wav
100,0017,001082,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001082.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001082.wav
101,0017,001244,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001244.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001244.wav
102,0017,001163,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001163.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001163.wav
103,0017,001325,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001325.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001325.wav
104,0017,001352,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001352.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001352.wav
105,0017,001190,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001190.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001190.wav
106,0017,001271,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001271.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001271.wav
107,0017,001118,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001118.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001118.wav
108,0017,001073,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001073.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001073.wav
109,0017,001235,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001235.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001235.wav
110,0017,001154,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001154.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001154.wav
111,0017,001316,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001316.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001316.wav
112,0017,001370,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001370.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001370.wav
113,0017,001055,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001055.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001055.wav
114,0017,001217,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001217.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001217.wav
115,0017,001136,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001136.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001136.wav
116,0017,001091,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001091.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001091.wav
117,0017,001253,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001253.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001253.wav
118,0017,001172,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001172.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001172.wav
119,0017,001334,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001334.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001334.wav
120,0017,001189,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001189.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001189.wav
121,0017,001110,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001110.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001110.wav
122,0017,001387,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001387.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001387.wav
123,0017,001369,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001369.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001369.wav
124,0017,001288,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001288.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001288.wav
125,0017,001198,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001198.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001198.wav
126,0017,001279,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001279.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001279.wav
127,0017,001200,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001200.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001200.wav
128,0017,001396,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001396.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001396.wav
129,0017,001378,sad,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001378.wav.emo.npy,/home/ubuntu/efs/sts/Emotion_Speech_Dataset/0017/Sad/0017_001378.wav
